00-00	pcakranyatn꧀hsukumsukum꧀ngpepetnnwuluhk꧀hk꧀hss꧀swuluhsukumt꧀mnsukuꦁs
00-01	꧋mnwulum꧀bꦁmnwngktalingtarungn꧀nwulumrꦁmꦂtbt꧀hlm꧀mwuluyaꦃsꦂthk꧀hk꧀kꦁpddln꧀pwuluns꧀ttwuluhwuluꦁsbpepetn꧀wꦂgnwuluꦁksukulwꦂghsukumt꧀mnsukuꦁs꧈msukujsukud꧀tktalingln꧀ddpepets꧀sn꧀nwuluꦁkmꦂdwulukn꧀ khdwululn꧀sꦂtbpepetddmtalingn꧀nwuluꦁdtalingtarungnya꧉
00-02	꧋mnwulum꧀bꦁmnwnyawuluꦁksukuꦂln꧀ngꦁgpepetp꧀rtalingmtalingꦃhk꧀hk꧀hsukumt꧀mnsukuꦁsbwulusnya꧀jlꦂrwulutn꧀dꦁtn꧀dsukuk꧀ksꦂln꧀wpepetngwulus꧀kꦁnsukuwsukuꦃhktalingrsrsukun꧀twuluk꧀htwuluntalinghsukumt꧀mnsukuꦁs꧈ln꧀kbngsukun꧀ntalingdtalingtarungnyaddwuluppn꧀nwuluꦁhsukumt꧀mnsukuꦁsbwulusngcakrask꧀kktalingln꧀nglm꧀mwulunwuluk꧀mt꧀twuluꦁbtalingbs꧀mpepetddꦂpnpepetmsukuln꧀btalingbs꧀ngcakrassukuk꧀hgmsꦂtklwulus꧀skrswpepetdwululn꧀ws꧀ssukumpepetlꦁsꦂthsukurwulup꧀kcwuluꦁkcakraꦁngn꧀ kpcakrattalingl꧀lk꧀kktalingddwulupcakranyatn꧀mwulunꦁkddwulugpepetgyasukuꦃhn꧀lsukuhsukuꦂskbtalingꦃhwuluꦁhsukumt꧀mnsukuꦁslsukum꧀rꦃhsukutwkwsukulhlwulut꧀꧈
00-03	꧋mnwulum꧀bꦁmnwhk꧀hk꧀hsukumt꧀mnsukuꦁsppepetꦂlsukuhn꧀tsukuk꧀pngyatalingtarungm꧀mn꧀kn꧀ttwulupcakrantn꧀ln꧀ttnn꧀hꦁgpepetꦂhꦁgpepetꦂ꧈hmcakrawuluꦃsbpepetn꧀hsukuwtalingtarungꦁhtalingtarungrkppepetk꧀smwululwuluꦃng꧀lwn꧀mwulunꦁkksukupwuluyatalingtarungkꦁpsukuꦁks꧀sn꧀hꦁgtalingtarungn꧀ntalingngkeretktalingtarungdyakꦁgtalingtarungng꧀lwn꧀mrꦁtwulun꧀dk꧀dk꧀swuluyaln꧀pnya꧀jjꦃhn꧀꧈
00-04	꧋mnwulum꧀bꦁmnwmpepetkꦂrwuluꦁpmpepetꦂdwulupꦁgsukultalingtarungwpepetn꧀ttꦃhwuluꦁsm꧀bsukuꦁpmwulutcakran꧀hwuluꦁhn꧀trnwuluꦁprbꦁssbpepetn꧀ngrppepetꦂlsukuln꧀wwulugtwuludwulupm꧀bkk꧀kktaling꧉
00-05	꧋mnwulum꧀bꦁmnwprbꦁshwuluꦁpsrtalingkt꧀tn꧀bꦁsbꦁs꧈hwuluꦁsjcakratalingtarungnwuluꦁpwuluyagm꧀psrtalingkt꧀tn꧀bꦁsbꦁs꧈wsukus꧀pddmcakrattalingl꧀lk꧀kktalingkn꧀ttwulutn꧀ddpepets꧀hꦁgtalingtarungn꧀ntalingngsukugpepetm꧀mwulumrꦁhk꧀hk꧀kꦁbksukuhsukumt꧀mnsukuꦁs꧈mrꦁmꦂtbt꧀ln꧀hjwulunwuluꦁpcakrawulubdwuluntalinghsukumt꧀ ln꧀mrꦁhk꧀hk꧀pcakrawuluyaln꧀wnwulutkꦁsdcakrajt꧀ln꧀pdd꧈sꦂtwsukus꧀gwtalingpsukutsukus꧀sn꧀bkl꧀nyapepetꦁksukuyasukuꦁmjsukunwuluꦁstalingtarungswuluyal꧀sꦂthjwulunwuluꦁhsukurwulup꧀hmcakrawuluꦃsyalsukuwwuluꦃbpepetcwuluk꧀kn꧀ttwulukmꦂdwulukn꧀kꦁhtalingtarungm꧀btalingꦂln꧀jpepetm꧀bꦂtpepetbn꧀ntaling꧉
00-06	꧋mnwulum꧀bꦁmnwngrngrhꦁgtalingtarungtwsukus꧀hwulukcakraꦂln꧀pcakrajnya꧀jwulubkl꧀hꦁgyasukuꦃkꦁsyamjsukuhꦁgtalingtarungn꧀ntalingngjtalingn꧀nwululn꧀ngsukuꦂmt꧀twuluhjwulunwuluꦁhsukumsukum꧀mrꦁhk꧀hk꧀hsswuluhsukumt꧀mnsukuꦁssꦂtrsbtalingbs꧀kꦁhss꧀swulukn꧀ttwuluphsukugpepetꦂrn꧀hwuluꦁhsukujsukud꧀twuluꦁsm꧀bsukuꦁmkrpengkalk꧀lwn꧀psrtalingkt꧀tn꧀bꦁsbꦁs꧉
00-07	꧋mnwulum꧀bꦁmnwkn꧀ttwulumnsukuꦁgl꧀lwuluꦁpngpepetꦂttalingn꧀ngpepetnnwuluhk꧀hk꧀ln꧀tsukumwulun꧀dk꧀kn꧀ttwulubtalingbs꧀kspepetbsukut꧀ ppepetꦂlsukubngpepett꧀ kꦁgtalingtarungng꧀lpepetk꧀snnwulujnya꧀jwulukn꧀ttwulutpepetmpepetn꧀ msukul꧈
00-08	mjpepetlwulus꧀hsukumsukum꧀
00-09	m꧀bwuluwrkktaling
00-10	pcakranyatn꧀hsukumsukum꧀ngpepetnnwuluhk꧀hk꧀hsswuluhsukumt꧀mnsukuꦁs
00-11	꧋mwulunꦁkswwulujwulunwuluꦁphsukugpepetꦂrn꧀hsukumsukum꧀kꦁgtalingtarungkswulul꧀lwuluꦁgpepetgyasukuꦃhn꧀sbpepetn꧀bꦁsln꧀sbpepetn꧀ngr꧈dtalingntalingkꦁktsukujsukussukupyasbpepetn꧀hsukuwtalingtarungꦁln꧀sbpepetn꧀bpepetbdn꧀hwuluꦁstpepetngꦃhwuluꦁbpepetbcakrayan꧀ kn꧀ttwulutn꧀sꦃhtalinglwuluꦁln꧀ngsukugpepetm꧀mwulupcakranyatn꧀hwulukwulu꧈tn꧀sꦃmpepetꦂssukudwulungdn꧀nwulupꦁgsukultalingtarungwpepetn꧀tꦃssukupyarsngjtalingnwululn꧀ngsukuꦂmt꧀twuluhk꧀hk꧀sꦂthsukurwulup꧀btalingbs꧀kspepetbsukut꧀syampepetkꦂngkeretm꧀bk꧉sꦂtkn꧀ttwulupkdyapcakratalingtarunggcakratalingswulup꧀kꦁhswulupt꧀nswuluyatalingtarungnl꧀ln꧀in꧀tpepetꦂnswuluyatalingtarungnl꧀꧈bwulusnꦁgsukuꦁwsukujsukud꧀twuluꦁksgsukuꦃhn꧀ngktalingtarungnwululn꧀hꦁgtalingtarungn꧀ntalinghssukuꦁpksukuꦂmt꧀tn꧀kn꧀ttwuluunwuluw꦳pepetꦂsl꧀ln꧀ep꦳pepetk꧀twulup꦳꧀ hwuluyaskbꦁsbꦁshwuluꦁngrngrhꦁgtalingtarungt꧈kngbsukubꦁsbꦁshwuluꦁlld꧀dn꧀kꦁkbwꦃpngsukuwsnwuluꦁhꦁgpepetꦂhꦁgpepetꦂrtaling꧉.
01-00	bb꧀꧇1꧇
