00-00	maanavaadhikaar khaatir samyukta raassttra uccaayukta sabahim ke lel maanavaadhikaar maanavaadhikaar ghossannaa ke pacaasavaam varssagaamttha
00-01	sabahim ke okar ucit sammaan aaor maanav parivaar ke sabhe aadimii ke baraabarii ke hak hii vishva samudaaya ke ajaadii, nyaaya aaor shaamti ke buniyaad have.
00-02	maanavaadhikaar ke ullamghan haradam amaanaviiya kaaj ke kaaranno hokhelaa jaa ke calate maanavataa ke amta:karann du:khii hokhelaa. ek aam aadimii ke sabase baddaa icchaa ihe hokhelaa ki i duniyaa mem oke bhaassann aur vicaar ke aajaadii mile saath hi ddar aaor icchaa se ho mukti mile.
00-03	yadi kehu taanaashaahii caahe daman ke khilaaph amtim hathiyaar ke ruup mem bagaavat kare khaatir majabuur naa hoe, ta okaraa khaatir kaanuun ke maarphat okar maanavaadhikaar ke bacaave ke imtajaam hobe ke caahii. iho jaruurii have ki raassttra sab ke biic dostii baddhaael jaae.
00-04	samyukta raassttra ke login aapan caarttar mem maulik maanavaadhikaar, maanav ke sammaan aaor upayogitaa tathaa aadimii aaor aurat ke baraabar adhikaar khaatir aapan vishvaas jataulan hau. saathahim ii logani svatamtrataa ke maahaul mem saamaajik pragati tathaa jiivan ke star ke baddhaave ke bhii drddha nishcaya kaelan ha.
00-05	saath hii sadasya raassttra sab samyukta raassttra ke madad se maanavaadhikaar aaor maulik svatamtrataa khaatir login mem maan baddhaave ke bhii samkalpa lelan ha.
00-06	ohii khaatir e samkalpa ke puuraa kare ke khatir ii sab adhikaar aaor svatamtrataa ke samajh sabase jaruurii baa.
00-07	ab, ehii khaatir mahaasabhaa ii ailaan karataa ki maanavaadhikaar ke ii ghossannaa ke sabhe log aaor sabhe raassttra paalan kare. sabhe vyakti aaor samaaj ke sab amga haradam i ghossannaa ke aapan dimaag mem rakhe. samyukta raassttra ke sadasya raassttra ke login ke biic caahe hunii ke adhikaar kssetraa mem rahe vaalaa logan ke biic pragatishalii kadam yaa shikssaa ke jarie i adhikaar aur svatamtrataa ke prati maan jagaael jaae.
01-00	anucched 1
01-01	sabahi lokaani aajaade jammelaa aaor okhiniyo ke baraabar sammaan aaor adhikaar praapta have. okhiniyo ke paas samajh-buujh aaor amta:karann ke aavaaj hokhataa aaor hunako ke dosaraa ke saath bhaaiicaaraa ke bevahaar kare ke hokhalaa.
02-00	anucched 2
02-01	binaa kono jaati, ramga, limga, bhaassaa, dharma, raajaniitik aaor dosar maanyataa, raassttriiyataa caahe saamaajik muul, dhan-sampatti, janma vaa dosar sthiti ke bhedabhaav ke sabhe koii ghossannaa mem likhal adhikaar aaor aajaadii ke hakadaar hoii.
02-02	etabe naa kauno desh mulik yaa kssetraa ke raajaniitik nyaayik aaor antarraassttriiya sthiti ke aadhaar par kehuu ke samga bhedabhaav naikhe kael jaa sakelaa. caahe o kauno svatamtraa, ttaghstta caahe svaayatraataa ke kauno maanadamdda ke amtargat aave vaalaa samsthaa ke sadasya ho.
03-00	anucched 3
03-01	sabahi ke jiivan jiie ke aajaadii aaor apan surakssaa ke adhikaar have.
04-00	anucched 4
04-01	kehu ke gulaam banaa ke naikhe raakhal jaa sakelaa. kauno ruup mem gulaamii aaor gulaam sab ke vyaapaar par sakhta paabamdii have.
05-00	anucched 5
05-01	kaahu ke saath ghra, amaanaviiya caahe ghrnnit bevahaar naikhe kaiil jaa sakelaa. kaahu ke na to sataaval jaa sakelaa aaor na sajaa del jaa sakelaa.
06-00	anucched 6
06-01	kaanuun ke saamane sabahi ke sabhe jagah eke aadimii ke ruup mem pahicaane jaae ke adhikaar ha.
07-00	anucched 7
07-01	kaanuun ke saamane sabhe baraabar have aaor kaanuun se binaa kauno bhedabhaav ke samaan samrakssann praapta kare ke adhikaar milal have. saathahi e ghossannaa ke ullamghan yaa bhedabhaav hoe kii sthiti mem sabahi ke samaan samrakssann praapta kare ke adhikaar ha.
08-00	anucched 8
08-01	samvidhaan yaa kaanuun se milal maulik adhikaar ke ullamghan bhailaa par sabahi ke konom yogya raassttriiya samgatthan se kssatipuurti praapta kare ke adhikaar baa.
09-00	anucched 9
09-01	kehu ke binaa kono kaarann ke kaid, ajnyaatavaas yaa deshanikaalaa naikhe del jaa sakelaa.
10-00	anucched 10
10-01	kehu ke khilaaph aparaadhik maamalaa hokhe caahe kekaro adhikaar aur kartavya ke nirdhaarann ke silasilaa mem kauno svatamtraa aaor nisspakssa samgatthan ke saamane nisspakssa sunavaaii khaatir samaan adhikaar have .
11-00	anucched 11
11-00	kaanuun ke najar mem jab tak le kehu dossii naikhe tab tak le oke nirdoss samajhe ke caahii. caahe okaraa ke khilaaph kauno aparaadhik maamalaa hii kaahe naa cal rahal hoe. i sunavaaii ke daramyaan aapan bacaav ke lel okaraa puuraa-puuraa hak bhii milal baa.
11-01	kauno raassttriiya caahe amtarraassttriiya kaanuun ke tahat agar kauno kaam ke damddaniiya aparaadh naikhe maanal jaa rahal hokhe tab kono aadimii ke o kaam ke khaatir dossii naikhe kahal jaa sakataa.
12-00	anucched 12
12-01	kekaro niiji jiivan, parivaar, ghar tathaa patraaaacaar aadi mem kekaro dakhal kare ke adhikaar naiikhe ha. sabahi ke e tarah ke dakhal aaor hamalaa ke virughkaanuun se samrakssann praapta kare ke adhikaar ha.
13-00	anucched 13
