00-00	INUTTUT PISINNAATITAAFFIIT PILLUGIT SILARSUARMIOQATIGIINNUT NALUNAARUT
00-01	Ataqqinassusermik inuup nammineq pigisaanik aammalu anooqatigiinnut ilaasortaasut tamarmik naligiimmik annaasassaanngitsumillu pisinnaatitaaffeqarnissaannik akuersissuteqarneq nunarsuarmi kiffaanngissuseqarnermut, naapertuilluarnermut eqqissinissamullu tunngavium mata  ,
00-02	Inuttut pisinnaatitaaffinnik sumiginnaanerit asissuinerillu naakkittaatsuliornerujussuarnik silarsuarmiunut tarnip nalunngissusiinik aalassatsitsisartunik nassataqartarmata, aammalu nunarsuarmik inuit killilersugaanngitsumik oqalussinnaatitaaffigalugulu upperisakkut pisinnaatitaaffeqarfiannik ersiorfiginagulu atugarliorfigisassarinngisaannik pilersitsinissaq inuiaat anguniagaattut pingaarnerpaatut tusarliunneqartareersimam mat  ,
00-03	pingaaruteqarluinnar mat  inuiaqatigiit akornanni ikinngutinnersumik pissuseqarnissaq annertusarniassallugu,
00-04	pingaaruteqarluinnar mat  inuttut pisinnaatitaaffiit inatsisitigut illersorneqarnissaat, inuk allatut sapilerluni qunutitsinermut qunusiaanermullu akiuunniartariaqalissanngippat,
00-05	Naalagaaffiit Peqatigiit inuisa isumaqatigiissutikkut uppernarsaqqimmassuk inuttut pisinnaatitaaffiit tunngaviusut, inuup ataqqinassusiata erianassusiatalu aammalu angutit arnallu naligiimmik pisinnaatitaaffeqarnerisa pingaartinneqarnissaat isumalluarfigigitsik, aalajangiussimallugulu inuttut atugarisanik siuarsaaniarnissaq inuuniarnermilu atugarisanik pitsaanerulersitsinissaq,
00-06	naalagaaffiit ilaasortaasut imminnut pisussanngortim mata  Naalagaaffiit Peqatigiit suleqatigalugit sulissutigissallugu inuttut pisinnaatitaaffinnut aammalu tunngavissiisutut killilersugaanngitsumik iliorsinnaatitaaffinnut nalinginnaasumik ataqqinninnerup annertunerulersinnissaa,
00-07	pisinnaatitaaffinnik aammalu killilersugaanngitsumik iliorsinnaatitaaffinnik tamakkuninnga peqatigiilluni paasinninneq pisussaaffimmik tamatuminnga piviusunngortitsinissamut pingaaruteqarnerpaam mat,
00-08	NAALAGAAFFIIT ILAASORTAASUT AALLARTITAASA
00-09	taamaattumik tamanut nalunaarutigaat inuttut pisinnaatitaaffiit pillugit silarsuarmioqatigiinnut nalunaarut manna inunnut tamanut inuiaqatigiinnullu tamanut tunngatillugu peqatigiinnikkut anguniagassatut, siunertaralugu inuup kialuunniit aammalu inuiaqatigiinnik sullissisut kikkulluunniit tamatigut Nalunaarutikkut matumuuna anguniassagaat atuartitsineq perorsaanerlu aqqutigalugit pisinnaatitaaffinnut killilersugaanngitsumillu iliorsinnaatitaanernut tamakkununnga ataqqinninnerulernissaq aammalu inuiaqatigiit nunallu allat alliartuinnartumik suliniuteqarnerisigut qularnaarniassallugu sumiluunniit sunniuteqartumik akuersaarneqarlutillu naammassiniarneqarnissaat, naalagaaffinni ilaasortaasuni innuttaasut aammalu sumiiffinni naalagaaffinnit taakkunannga aqunneqartuni innuttaasut akornanni.
01-00	Immikkoortoq 1.
01-01	Inuit tamarmik inunngorput nammineersinnaassuseqarlutik assigiimmillu ataqqinassuseqarlutillu pisinnaatitaaffeqarlutik. Solaqassusermik tarnillu nalunngissusianik pilersugaapput, imminnullu iliorfigeqatigiittariaqaraluarput qatanngutigiittut peqatigiinnerup anersaavani.
02-00	Immikkoortoq 2.
02-01	Kinal uunniit pisinnaatitaaffinnik killilersugaanngitsumillu iliorsinnaatitaaffinnik nalunaarummi maani taaneqartunik tamanik atuiumasinnaavoq, sukkulluunniit assigiinngisitsinertaqanngitsumik, s. ass. inuiannut sorlernut ataneq, ammip qalipaataa, arnaaneq/angutaaneq, oqaatsit, upperisaq, naalakkersuinikkut isuma allatulluunniit isumaqarneq, inuiaassutsikkut imaluunniit innuttaaqatigiinni qanoq atugaqartuneerneq, pigisaqassuseq, inunnguutsimit imaluunniit inuiaqatigiinni allatut inissisimaneq pissutigalugit.
02-02	Aammattaaq nunami imaluunniit sumiiffimmi eqqartuussisinnaanikkut pissutsit imaluunniitt naalakkersuinikkut imaluunniit nunat allamiut inuup aalajangersimasup attaveqarfigisaasa isumaat pissutiagalugit assigiinngisitsineqassanngilaq, sumiiffik naalakkersuinikkut attaveqarfeqanngikkaluarpalluunniit, allanit oqartussaaffigineqaraluarpat namminersortuunngikkaluarpalluunniit, imaluunniit imminut naalakkersorsinnaassusia arlaatigut killiliivigineqarsimagaluarpat.
03-00	Immikkoortoq 3.
03-01	Kinaluunniit inuunermut, nammineersinnaassuseqarnissamut isumakuluuteqaranilu inuuniarnissamut pisinnaatitaavoq.
04-00	Immikkoortoq 4.
04-01	Kinaluunniit inussiaatigineqaraniluunniit namminersorsinnaassusiiagaassanngilaq; inussiaateqarneq inussiaarniarnerlu sutigut tamatigut inerteqqutigineqassapput.
05-00	Immikkoortoq 5.
05-01	Kinaluunniit naalliutserujussuarneqassanngilaq aammalu peqqarniitsumik, naakkittaatsumik narrunarsaataasumillu pineqassananilu pillarneqassanani.
06-00	Immikkoortoq 6.
06-01	Inuk kinaluunniit nunarsuarmi sumiluunniit eqqartuussisarnermi pisassalittut pisussaasutulluunniit isigineqarsinnaatitaanissamut pisinnaatitaavoq.
07-00	Immikkoortoq 7.
07-01	Kikkulluunniit tamarmik inatsiseqarnikkut naligiissitaasussaapput, aammalu sutigulluunniit assigiinngisitsinertaqanngitsumik inatsisitigut illersorneqarnissamut pisinnaatitaallutik. Kikkulluunniit tamatmik assigiimmik pisinnaatitaapput nalunaarummut matumunnga akerliusumik sutigulluunniit assigiinngisinneqarnissamut taamatulluunniit assigiinngisinneqalernissamut kajumissaarutaasinnaasunut sunulluunniit illersorneqarnissamut.
08-00	Immikkoortoq 8.
08-01	Kinaluunniit pisinnaatitaavoq naammaginartumik akitsisitaaqqinnissamut iliuutsinut tunngaviusutut pisinnaatitaaffinnik, nunap naalakkersugaanerani imaluunniit inatsisitigut pineqartunut tunniunneqartunik, innarliisunut inuiaqatigiinni eqqartuussiviit susassaqartut aqqutigalugit.
09-00	Immikkoortoq 9.
09-01	Kinaluunniit namminissarsiortumik tigusarineqassanngliq, tigummigallagassanngortitaassanani imaluunniit nunagisamit peersitaassanani.
10-00	Immikkoortoq 10
10-01	Kinaluunniit naligiissitaalluinnarnikkut piumasaqarsinnaatitaavoq eqqartuussivimmi aalajangersimasunut attaveqanngitsumi aammalu nakerisarsiortuunngitsumi eqqortuliortumik tamanullu ammasumik iliorfigineqarnissamik, pisinnaatitaaffimminut pisussaaffimminullu tunngasutigut aalajangiiniartoqassatillugu aammalu inatsisit tunngavigalugit pillarneqaataasinnaasumik sumilluunniit unnerluutigineqarnermini.
11-00	Immikkoortoq 11.
11-00	Kinaluunniit pillagaassutaasinnaasumik iliuuseqarsimasutut unnerluutigineqartoq pisinnaatitaavoq pinngitsuusutut isigineqarnissamut pisuunermi tamanut ammasumik eqqartuussisoqarnerani, tamatumani uppernarsaatissat tamassa imminut illersorniarnissamut pisariaqartinneqartut pereerlugit inatsisit naapertorlugit pisuunermi uppernarsarneqarnissaata tungaanut.
11-01	Kinaluunniit iliuuserisimasaq qanoq iliuuseqanngitsoorsimanerluunniit inuiaqatigiit imaluunniit nunat allamiut inatsisaat naapertorlugit tamatuma nalaani pillarneqaataasussaanngitsut pissutigalugit pillagaassutaasinnaasumik pissusilerorsimasutut pisuutinniarneqarsinnaanngilaq. Aammattaq iliuutsit pillagaassutaasinnaasut pinerata nalaani aalajangerneqartuniit sakkortunerusunik pillaatissisoqarsinnaassanngilaq.
12-00	Immikkoortoq 12.
