00-00	SIA'YEQUEMACA SIA'BAI GUEOJENACAYAYE GUI'NE JENA, BAI'YE CAHUESOSE'BI SIA'YE TUTUBAYE JAI TSUTSUBEA OMETECANA
00-01	Case'bi deo'ye, cone gui'ne jeone baye, jaje sia'hue'na nase'erebare sa'nahue baye sia'yeoue maca jeaye ba'ye gui'ne sioma'ne baiji sia'bai tsecabea bai'ye.
00-02	Jaje baiouereta'a goachaye nama'nebi gui'ne oima'nebi baiji sia'baire, jabi ai jaiye nese sanihueseji mai baije goachaye, gui'ne jaje aijereba cahuesosicoa, jaje bai'na iye cato cocase'e caye deo'ye bai'ye gui'ne deo'ye bai'ye goachaje sehuoye iye.
00-03	Jaje baise're yure cato nasicoai'reba bai'ye gui'ne ouecobacoa'i baiye baiji, coa'ye bai'se'e jeoni, jamacata'a bai'ye bai'ji nejosicoa'i beoye.
00-04	Jaje bai'macata'a nese deo'ye saiye sihuaje gui'ne bai'ye yequehue'na nasicoa'ireba.
00-05	Iye yequehue'na yijana cato deo'yereba goachani guinaoni cadeohuesehue. Toya ja'huana bai jeayebai'hua'i baija'ne, deo'ye bai'ye gui'ne ihuai'reba'e caje, sia'yequemaca emehua'ti cui'ne domihua'tije coni; tsoe jaje bai'na cahuesohue ai jai core deo'ye bai'ja'nere caje.
00-06	Iye goachase'e cato sehuosicoa cadeoja'nea'e caje, oiyebi sia'ye goachaje, tsi'sisicoa'bi cahuese ja'ne, sia'ye oiye gui'ne jeaye baija'ne jamaca deo'ye bai'yebai'ji bai.
00-07	Iye cato goachase'a'e sia'ye jeaye ba'ye, jaje bai'na iye cato ai deoyereba'e ti nese saija'nere gochaje sehuohuesesea'e.
00-08	Tsi'sini jai bai coca caco.
00-09	Jeaye cahuesoye yure .
00-10	Sia'ye bai jeaye bai'ye queahuesosico.
00-11	Icore cato si 'a daribea gui'ne jaihue'na nese nesaoye bai'ji, teo'huai'mana gui'ne goa'me cocaihue'naje, nese saye bai'ji deo'ye caje, jamaca sia'daribea bai'ye baiji deo'ye gui'ne yija aye manaje quecoje.
