00-00	?
00-01	O kutetulula kuila, o kuijia o ujitu mu ukunji ni udandu ua atu oso mu ngongo, ni ubinganu ni kosokela, ubangesa o dimatekenu ua kitungu kia ufolo, ua kidi, ni kia uembu mu ngongo.
00-02	O kutetulula kuila o mutu mu ku kamba o kuijia kiambote o ubinganu ua ka mukua, kua muambata mu ifua ia ufumbe ni ia mu bangesa o kukituka mu kilunji, kiene pe mu kiki kia mu bangesa o kusota ufolo kua atu mu kizuelelu mba kuxikana, kubuluka mu homa ni kutunda mu unjenje mba uadiama, kiena kia beka o kikoe kiki.
00-03	O kutetulula uixi, kia tokala bu kale o dikuatenenu dia ubinganu ua mutu mu kifua kia ubinganu, pala o mutu akale ni ufolo ua dikota mu kutatama ni nguzu ioso o kulua o unguanji ni uhadi;
00-04	O kutetulula kuila, kia tokala o dikuatenenu dia kukolesa o kusanzumuna o kudibana mu ukamba ku jimbandu ja ngongo ioso.
00-05	O kutetulula kuila, o mukanda ua kifuxi kia ngongo, ua dikola dingi oku xikana kua mu kitungu kia kilondesu kia ubinganu ua atu, mu ujitu ua atu ni mukusokela kua mala ni`hatu, a u kole anga atukulula mu kutenesa o kihingumunu kia kisangela ni kutunga kiambote o kikalelu kia mueniu; mu kaxiaxi ka ufolo uonene.
00-06	O kutetulula kuila o Jinguvulu ja Jimbandu ia ibuka ia disokeka mu kubana o nguzu mu kukalakala kumoxi ni kionge kia mabata, ma jixi jioso, mu ujitu ua ngongo ni kuxikinina mu ubinganu ua atu, ni dimatekenu dia ufolo.
00-07	Mu kutetulula kuila o mu dixiganeku dimoxi dia ubinganu ni ufolo muene muala o ukunji uonene utena kubana o kisangusangu kia udielelu ua dikangu.
00-08	O KIONGE KIA KISANGELA
00-09	Adikola mu kilondekesu kia ngongo ioso mu jihundu jiji ja ubinganu ua mutu jikale mu kixinganeku kimoxi mu kubekela ku mabata mba jinguvulu ja ngongo ioso ni a jitambule mukonda dia atu oso akale ni kutetuluka kumoxi muaxaxi ka mabanzelu ma jinzumbi ja, ne abange nguzu mu ulongeselu ua atu, ni unjimu, mokonda dia kubana ujitu ua ubinganu uhu ni kubandesau mu kusokela kumoxi mu utuminu ua mabata ma uvualukilu mba mabata m`akuamukua mu ngongo, ni kuijia ku ixika.
00-10	Kia tokala pe kua ejihisa kiambote o kilondekesu kia jinbu ihi ia jihundu ja atu oso, mba Jinguvulu ja jixi ja ditungu mu kisangela kia kionge ni akua mukua ala muaxaxi ka utuminu ua ujitu ua atu ni mabata mogongo ioso ni`atumake o kikoue kia kilondegesa mu ibatu ihi ;
01-00	MOXI
01-01	Mutu uoso uoso a mu vuala ni ufolo ni kutena kumoxi mu kijingu ni mu ubinganu. Mu kilembu kia kubanga ni mu ubanzelu, Atena ue kubanga ioso kua akua mu muxima ua tululuka mba upange.
02-00	IADI
02-01	Mutu uoso uoso utena kuxana ( kubinga) o ki binganu ni ma ufolo mo boke mu mukanda ui, akale mumbundu mba mundele, diala ba muhatu, azuele putu mba kimbundu, akale ngadiama mba mvuama, akale ni nzambi mba kana, akale mukua ixi mba mosonhi atokale ku muiji ua jingiji mba kana, ne mbe akale mu kikexilu kioso kioso.
02-02	Nembe bobo, kanaku katungu ka ijila ia afundixi mba ku mbandu ja jixi joso mba mu kaxaxi ka ixi ia ku vualela, ikale ixi ihi mba mu ixi ia ofolo nia iatokala mu ituminu ua ixi ia ka makua mba ikale mu jimbanbe ja kusanzumuka kue.
03-00	TATU
03-01	Mutu uoso uoso kia mutokala o ubinganu ua mueniu, ufolo ni dikuatekesu die.
04-00	UANA
04-01	Kanaku mutu a muindi ku kala mu ubika, mu ikalakalu ia ubika. O ubika uabuile kia, ni ma uenji ma ubika; ki kale kioso kioso, a ki kidika.
05-00	TANU
05-01	Kana ku mutu a mu tuike o zungule ia ku mubeta kala kiama mba ku mu talesa hadi, ku mu fundisa mu ibatu ia kambe o kuzediua.
06-00	SAMANU
06-01	Mutu uoso uoso uala ni ubinganu mu kuijia mu ididi ioso o kioso kia mu tokala o kukala mu ujitu ua kafundu mu ibatu ia afundixi.
07-00	SAMBUADI
07-01	Mutu uoso uoso uala ni kutena kumoxi mu ibatu ia afundixi, kanaku katungu, o dikuatekesu diene dimoxi ku ibatu. Ene uoso ala ni ubinganu umoxi ua kudituna o katungu kabuisa mba kabalesa o matendelu ma mukanda iu, mba ku mateka ku kala mutu a katungu ka maka ia.
08-00	DINAKE
08-01	Mutu uoso uoso uala ni ubinganu ua ku. Koso ta o kubitulula o maka ma ixi ie kua afundixi a matunda, mu kubatula mu. Kanaku ixi ibuisa o ubinganu uhu uokolese, ni a ukumbulule kia mu kutena kua ibatu ihi.
09-00	DIVUA
09-01	Kana ku mutu a mukuata se kikuma mba kumuta mu`aleia mba kumutumikisa ku jixi ja makanga ni a mu sueke.
10-00	DIKUINHI
10-01	Mutu uoso uoso uala ni ubinganu kala atu oso mu kusota o maka me mba kikuma kie a kifundise mu kionge mba bu kanga, mba bu kididi kia ufolo ni ujitu se ku katungu ka buisa o ubinganu ue. Ke ku kale atu a mu idikiza o kulunga kue mba kuila mu kikuma kia mu tela . Mutu ua tokala ku mufundisa ku`afundisi ala ni kuijia kua kubatula ikuma mu kidi kioso.
11-00	DIKUINHI NI KIMOXI
11-01	Mutu uoso uoso kia mutela milonga ku maka abange, uala ni ubinganu ua kuditata kuila ka ejie o milonga ia bange, te kia sange o kikuma kia kidi ni mu kidi, ni a kibangela o ku kaiela bu dikanga dibeka o kuxikana kuoso kua mu tokala mu dikuatekesu dia. kituxi kie :
11-02	Mutu katena ku mu helesa mu ikuma iabange bu kindala se ka imono kukala ni kituxi mu ibatu ia ubinganu ua ixi mba ia ngongo. Kiene kimoxi, o mutu ki kia mutokala kumu bana kitumbu kionene mu kitangana kia te okikuma kiejia kiofele mba ua kambe kutondala.
12-00	DIKUINHI NI KIADI
12-01	Kana ku mutu a mutalesa hadi mu kikuma ka ki bange mu muenhu ue, mu axaxi ka atu atungu mu inzo ie, mu` axaxi ka inzo ie, ni mikanda ie, ni kumuxidisa o dijina die. Mu kiki, se ki mubita, mutu uoso uala, ni ubiganu ua ku mu kuatekesa mu ituminu ia ijila.
13-00	DIKUINHI NI KITATU
