00-00	JATIBIAINOA JONÍ COSHIBAON, JASCAASHON JACON JAHUEQUL ARESTI JONIBAON JAHUEQUESCAMABÍ ITIAQUIN SHINANA
00-01	ICONSHAMAN SHINANSHON SHINANA IQUl, jatíbi noa mescó jonin baquebo, jascara iquetian huetsabaonribi noa joi nincáshonti iqui. Jaticashbira jacon jahuéqui ati shinanya itiqui. Jatíshonbi moa nato jahuéqui onancanquetianra, jacon jahuéqui aresti tsonbi noa pecáoriamatima iqui; tsonbi noa yancabires jahueatima iqui; jatian jaconma masá teneti nato neten yamatiqui, ja onancanquetiampari.
00-02	ICONSHAMAN SHINANSHON SHINANA IQUl, jonibaon jaconma shinanshon huetsabo jaton aresti shinan amayamaa iqui. Jascara shinancanainoasha, jonibaon jahuéqui acainbi huetsabaon jaconmaanresa iqui. Ichara jacanque, huetsaboqui jaconmai shiroaibo, yoina quescaaquin amisaibo, jascaashon jatibi joni rabinmai.
00-03	Icashbi rama iqui joibo moa janbísacana, jacaya jonin quiquinbiresaquin manaa jahuéquibo, jaqui coshinoshon. Jascara copí iqui huetsa joniboquibires raquétan jatima nato neten. Jainoas'h huetsabaonribi mia yonoquin onitsapi imatima iqui, noibatibires j ahuéquiomashoco mia jatima iqui.
00-04	Jainoash jatíbi jonira raquétan itima iqui yoyo iqui jahuen queena joi yoii, ishonbi huetsabo jaton shinan jaconmaamatima iqui, ja yoyo icatonin. Jainshon ati iqui queens'hon Diosen joi iconhaquin, iamashon jahueratocayaqui jan oinna icon joi iqui ishon, ati iqui iconhaquin.
00-05	ICONSHAMAN SHINANSHON SHINANA IQUl, ja jonin baquebaon ati jacon shinan japaricaya senenhati jahuequescamabi iquetian apon esecan jato aquinti iqui; ja jaconma shinanya jonibaon ja pecáoritaanan jonibo masá tenematimaaquin, jaton aresti shinan jahuequescamaribi iquenbi jato amayamanaquetian. Ja shinan iqui jatíbi jayá iti. Jatian moa jascara masá jahuéqui teneti atipanyamaash ja jaconma shinanya joni betan reteananai, jacon icasi.
00-06	ICONSHAMAN SHINANSHON SHINANA IQUl, japaricaya non senenhati jahuéqui, huetsa main icá jonibo betan jaton apobo betanribi noa jaconananash jati.
00-07	ICONSHAMAN SHINANSHON SHINANA IQUl, ja jatíbi jonibo ja Naciones Unidas tsinquítiain icábaon yoicana iqui huestíora Quirica huishá meran; huestiora huestiorabo iqui jahuequescamabi jaton queena jacon jahuéqui aresti. Jainoash jatíbi joniboribi iqui jahuequescamabi, yoyo icaitian huetsabaon nincáresti. Ja huestiora jonibo iqui jahuéqui ati shinanyabo, jainoash ainbobo jascáribi iqui benbo quescáribi. Ja Quiricaninra yoicana iqui, jatíbi jonibo aquinti, jaticashbi jaconash jacantiaquin; jainoash jaton icábo jaconi beboncatiaquin, jatian bebon quirica onanribi icantiaquin.
00-08	ICONSHAMAN SHINANSHON SHINANA IQUl, ja huetsa maimeabo ja Naciones Unidasnin coshibaon aquinananoshon yoicana iqui, ja jatíbí nato maimea jonin jaton aresti jacon shinan senenhacanon ishon, jahuequesca ishon huetsabaon jascara shinan pecáori amanaquetian.
00-09	ICONSHAMAN SHINANSHON SHINANA IQUl, ja yoia senenhaquin jatíbi apobaon requenpari ati iqui, jatíbi jahuen jqnibo onanmaquin, huestiora huestiorabo. Non jacon jahuéqui acaitian huetsabaon noa oinrestiqui noa onsatanquin. Jaton queena jahuéqui arestira jahuequescamabi iqui, ja shinanra tsonbi pecáori atima iqui.
00-10	Jascarabo iquetian shinans'honra
00-11	JATIBIAINOA JONÍ COSHIBO TSINQUISHON
00-12	NATO HUISHACANRA ONANTIAQUIN YOIAI JA JONIN BAQUEBAON JACON JAHUEQUl ARESTI SHINAN iqui jaticashbi ja shinanya iti; huestiorabira ja shinanhoma itima iqui nato neten. Huetsa maimea apobaonra jahuen jonibaon jascara jacon shinan aresti onanshon senenhati yoiti iqui, jatíbiain. Jascara acantira jato jatíbíain yoiti iqui, escuelancoshon jato asheacanon ishon, jainshon jato queshanquin rebesti iqui, jatíshonbi onancanon ishon; jainshonribi onancanti iqui, jascatash ja esébo onanas'h noa jati.
01-00	ARTICULO 1.
01-01	Jatíbi joninra huetsa jonibaon yoiai nincáresti iqui, jahueraquibi jaconmai iamaquin; jainoash jahuen queena jacon jahuéquibo ati jahuequescamabi iqui, tsonbira amayamatima iqui. Jaticashbira jascara aresti jacon shinanya iti jahuequescamabi iqui, jahuequescarainoash picota joni inonbi. Huestiora huestiorabora jahuéqui ati shinanya iqui; jainshon onanribique jahueratoqui jacon iqui jainoash jaconma iqui ishon. Ja copira huetsa jonibires inonbi non jato jaconharesti iqui, non huetsabi non acai quescaaquin.
02-00	ARTICULO 2.
02-01	Jahuequescashonbira tsoabi non amayamatima iqui nato Huishá meran yoia quescá acasaitian, benbo iamaash ainbo inobira non jato amaresti iqui. Jainshonra non amaribiti iqui huetsa quesca jonibo inonbiribi, jahuequesca jisá yoraya iquenbi; jahuequescati yoyo icai inonbi; jaton acátoninbiribi Diosquiriti icá joi iconhacanaitian jato amayamatima iqui; huetsa apobires chibanaibo inonbi, jahuen. Él shinanbiribi huetsaresibi iquenbi; huetsa maimea joni inonbi; jato namanrí quiquinmashoco inonbi, jahuéquioma joni inonbi, huetsa jahuéquibires inonbi jato amayamatima iqui, jatíbi jonibo.
02-02	Jainshonribira non jato amayamatima iqui, jato namanbires icá mainconia joni, jainoash huetsa mainconia joni inonbi, non jato amaresti iqui.
03-00	ARTICULO 3.
03-01	Huestiora huestíorabora jati jahuequescamabi iqui, tsonbira retetima iqui, jainoash jahuen queena jacon jahuéqui ati. Jainoashshibi quiquinbiresi jatoqui chipoti iqui, tsonbi jaconmatima shinanash.
04-00	ARTICULO 4.
04-01	Tsoabira itima iqui copí biimabi huetsabores ashoni yanca yonocaati; quiquinbires atima jahuéqui riqui, joni iboashon inaati.
05-00	ARTICULO 5.
05-01	Tsonbira huetsa joni, yoinna acai quescaaquin jaconmaquin masá tenemati yamaque.
06-00	ARTICULO 6.
06-01	Huestiora huestiorabora huetsa jonibires acai quescaaquin jaconhaquin apon ati iqui, jahuequescarain joni caa inonbi.
07-00	ARTICULO 7.
07-01	Ja non mainmea esé copira apobaon jatíbi joni huetsabo acai quescaaribaquin shinanti iqui. Jainshon jato coiranti iqui, huetsa quesca jonibo inonbi. Jainshonnbira coiranti iqui, huetsabaon jatíribibo jaton queenabo nato Huishá meran yoiai quescá acasainbi amayamanaquetian.
08-00	ARTICULO 8.
08-01	Jahuetianqui huestiora joni yancabires jaconmacanai apon esé meran yoiai quescámaaquin jara jahuequescamabi iqui, coshiboiba ja cati. Ja joni coshibaonra aquinti iqui, ja huetsabaon yancabires j aconmaitian.
09-00	ARTICULO 9.
09-01	Tsonbira yataanan cárcel meran huetsabires niatima iqui, ja apon esecan yoiai quescáma acá onanshonmabi. Jainoash jahuen mainmeashbi tsoabi potaacatima iqui, apon esecan yoiai quescáma jaconma acáma icás'h.
10-00	ARTICULO 10.
10-01	Huestíora jonin jaconma acá yoicanquetianra, jahuequescamabi iqui, ja apon jascaati yoia acaiton jato yocáyompariti, iconmeinqui ishon onannoshon. Jainoash jonin yoiabi huetsa yoitimaitianra, jahuequescamabi iqui, ja apon jascaati yoia acai joniiba queenash jabo cati, jan aquinnon icash. Jahuequescamabiribi iqui ja jonin icha naposhon jato benshoshonti, ja copi icanai jahuéqui. Jascaashon onantí iqui, jahueratonacayarin ja yoia joi icon ishon jainoash jahuerato jahuéquiboqui apon esé meran yoiai quescáma iqui ishon, onánoshon. Ja apon jascaati yoia acai jonin jato benshoashonti iqui senenbires, huetsa quesca jonibo inonbi. Jainshon huetsabicho aquinshon huetsa aquinyamatima iqui. Jahuequesca ishon jahuen onana joni iquetian ati iqui jabicho aquinquin. Jainshon aquinon is'hon copíaa iquetianbiri, jahuequesca is'hon huetsa jahuéqui copíboribi; ja apon jascaati yoia acaiton jato jascaatima iqui, senenbirescaya jato aquinti iqui.
11-00	ARTICULO 11.
11-00	Huestiora jonin jaconma acá yoicanquetianra joni coshibaon shinantimapari iqui, acona riqui ishon. Jascaashon huetsabo ja oinnabo yocáyompariti iqui, aconarin iamaash acámarin ishon onános"hon. Jascara jonira bamaacanti iqui joni icha sharanshon, ja apon esecan yoiai quescaaquin, jatianra coshibaon acona onanshamanshon bamaati iqui.
11-01	Jainshon huestiora jonin atiqui huestíora jahuéqui ja atima apon esecan yoiamapari jahuéqui. Jatian moa jascara acá pecáo apon esé picoti iqui, jascara jahuéqui jahuescashonbi atima; jatianra apon ja joni masá tenematí yamaque, jascara esé picotamatian acá iquetian. Jainshonribira jato atí iqui masá tenemaquin, ja jaconma aquetian masá tenemati apon esecan yoiai quescáres. Jainshon moa jascara jaconma acá pecáo, huetsa esé apon picoti iqui, jascara jonibo bebonbires masá tenematí; jascara iquenbi ja bená esecan yoiai quescá atima iqui, jascara esé picotamatian acá iquetian.
12-00	ARTICULO 12.
12-01	Tsoabira huetsabaon jahuéqui acai sharan niacaatima iqui icasquin jato yocatashmabi. Jainoash jahuen rarebo sharanbira itima iqui yocatama icáshbi, niacaati. Jainoash jaton s'hobonbira itima iqui jiquii, jiquicasquin jahuen ibobo yocatashmabi. Jainoashshibira, huetsabo quirica bemacana jahuen ibo yocatamashonbi jahuetianbi yoyo atima iqui. Jainoash huetsabo yoii jaconmai itima iqui; jaton icáribira jaconmaquin yoinaantima iqui. Jascara jahuéquibo huestiora joni acanaitianra apon aquintí iqui, jaquiribi ahuetsáyamacanon ishon; jainshon jan acá joni masá tenemashontiqui ja acá copi, ja apon esé meran yoiai quescaaquin, huetsa quesca jonibo inobira jato apon aquinti iqui.
13-00	ARTICULO 13.
13-00	Ja icá maincobi icashbi huetsancobo joni catira jahuequescamabi iqui. Jainoash jahueranoqui jatin queenai, jahuen queenai mai catótira jahuequescamabi iqui.
13-01	Huestiora huestiorabora ja icá maimeash queenaash huetsa main caí picóti jahuequescamabi iqui. Jainoash huetsa main caash jaquiribi jahuen mainco joríbatira j ahuequescamabi iqui.
14-00	ARTICULO 14.
14-00	Ja icá maincos'honbi joni jaconmaquin acanara jahuequescamabi iqui, huetsa main caash jainoa apoqui chipótí. Jascataitianra jainoa apon aquinti iqui, jaconhain jatiaquin.
14-01	Icashbi jaconma jahuéqui aquetian, jainoash nato Naciones Unidasnin yoiai quescá esé senenhayamaquetian, jaconmaquin acana caquetianra, huetsa maimea aponbi jain imatima iqui, jahue jahuéquibira menitima iqui.
15-00	ARTICULO 15.
15-00	Huestiora huestiorabora jahuequescamabj iqui jaton icá mainconia jonishamanbi ití.
15-01	Jahuen mainmea apon esé senenhaitianra, jainoa apon shinantima iqui, moara nato mainmeama iqui ishon. Jainshon jahuen aresti jacon shinan pecáoriamatima iqui, jahuéqui acasaitian amayamatima iqui, jahuen queena abánon ishon. Jainoash, joni tashquetash huetsa mainmea icasai tianra, tsonbi imayamatima iqui.
16-00	ARTICULO 16.
