00-00	Arrpa' anaret ̃allohuen allpon derechos ñeñt ̃e'ñe po'ñoc̈h yocop ñeñt̃cha' atet ̃ yep̃a'yena allohueney acheñeneshay ama't errap̃aren arr patsro
00-01	Yapa' yeñoteñ ñerra'm yemneñ o'ch yeyc̈hena e'ñe cohuen añe patsro, ama yemneñe o'ch eñalleta ñeñtcha' yepatare'tene' ñeñt ̃ yoct̃en ya; ñam̃ia ñeñt ̃cha' ya'm̃cha'noc̈htana'tenaya ama yemneñe o'ch orrta.
00-02	Ñerra'm yemneñ o'ch e'ñe pocte' es yep̃anna'ta ñam̃a ñerra'm yemneñ o'ch e'ñe cohuen mueche't ̃yeyc̈hena añe patsro, añ poctetsa o'ch yeñotua. Att̃o ye'ñalletyesa arr patsro e'ñe att̃ecma cohuen yesherb̃a'yen allohueney ñeñt̃ey yec̈ha'yetsa añe patsro, amach eñalle ñeñt ̃ atsenatpo' entenet.
00-03	Ñam̃a allohuenacpay ñeñt̃ey arromñat̃ey e'ñe att̃ecma eñall ñeñt ̃ otenet derechos ñeñt̃cha' e'ñe cohuen yocshatene' añe patsro. Ñeñt̃pa' ama't eseshapa' amach puerratam̃perryeto ama't errponaña. Tarraña yeñoteñ ahuat̃ot̃eñ ñerra'm esempo acheñenesha'pa' ama esoye eñchete't̃e añ derechos, ñetpa' errot̃uanen p̃a'yesete't̃ po'potantañ ñeñt̃ tsena'tenet. Ñeñt̃pa' yeñoteñ yeyoc̈hro ama ap̃apahuoyaye. Ñam̃a yeñoteñ añ atarr cohuen allohuenacpay ñerra'm chap allempo allohueney e'ñe cohueno'tsa'yeney arr patsro. T̃arro'mar ñerra'm atet̃ yocsha'yena arr patsro amach es ya'm̃cha' - nochtana'tenaye, amach eñalle ñeñt ̃cha' yemueroc̈htatene'. Ama't allempo es yeños po'poñ ñeñt ̃cohuen yenten ya, amach eñalle ñeñt ̃cha' yote' eso'mart̃e' peñen po'poñ cot̃ap̃ñats. Ñerra'm yapa' yame'ñeña po'poñ ñeñt ̃cohuen yenten ya amach eñalle ñeñt̃cha' yepatare'tene'.
00-04	Ñeñt ̃o'mar yeñoteñ e'ñe pocte' o'ch yene' ñoñets att̃och yeñotatanna'tyena ora allpon añ derechos att̃och allohueney e'ñech cohuen yentannena allochñapa' amach eñalle acheñ ñeñt ̃ amueroc̈htataret̃tetsa. Allochñapa' amach orrtateneto at̃parñats ñeñt ̃ atet̃ amueroc̈htatarettenet.
00-05	Ñam̃a yeñoteñ e'ñe pocte' e'ñech cohuen yamo'tstannena po'poñ acheñenesha' ñeñt ̃yec̈ha'yetsa po'poñ anetso'mar arr patsro.
00-06	Ñam̃a yeñoteñ allohuen allpon pa'namen anetso'marnesha' ñeñt ̃orrtatene ñeñt ̃ otenet Naciones Unidas, ñetpa ñeñt̃a e'ñe cohuen entenet ñet. Ñeñt̃o'mar ñet nenet ñoñets all quellco att̃o allohueney arromñat̃ey ñeñt̃ey eñalletyetsa arr patsro e'ñech att̃ecma cohuen yesherb̃a'yen ñam̃a allohuenacpay att̃ecma eñall ñeñt̃ otenet derechos att̃och e'ñe cohuen yocsha'yena arr patsro allohueney ama t coyaneshohuen. Ñeñt ̃o'mar ñetpa' añ e'nenet o'ch orrtatenet ñeñt ̃ cohuen sherbets allohuenacpay acheñeneshay arr patsro. Allochñapa' att̃och allo'na yesen yenpanna'tnomtsa att̃och yocsha'yena e'ñe cohuen arr patsro o'ch yechyen ñeñt̃ yepallta'yena ñam̃a amach eñalle ñeñt ̃ am̃cha 'noc̈htana 'tenaye, e 'ñech cohueno 'tsa 'yeney.
00-07	Ñam̃a yeñoteñ allohuen pa'namen anetso' marnesha' ñeñt ̃ orrtatene' Naciones Unidas ñetpa' net po'ñoñ att̃och t̃orra'yeset att̃och ame'ñachet allohuen acheñenesha' ñeñt ̃errap̃aro'tsa'yenet añ patsro, allochñapa' att̃och e'ñech cohuen entuenet añ derechos ñamet; ñeñt̃pa' allohuenacpuet e'ñech cohueno'tsa'yenet.
00-08	Ñam̃a yeñoteñ ñerra'm po'ñoc̈h e'ñech cohuen yetsotuer e'ñe atet ̃yene' yeñoñ añ poctetsa o'ch yeñotatanna'ta añ derechos ñeñt ̃ allohuenacpay allochñapa' e'ñech cohueno'tsa 'yeney.
00-09	Ñeñt̃o'mar t̃e'pa'
00-10	ASSAMBLEA GENERAL ñeñt̃ara Naciones Unidas arrpa' orrtatenet
00-11	ORA ALLPON DERECHOS NENT ALLOHUENACPAY NENTEY PA'NAMENEY ACHENENESHAY. Allochñapa' att̃och allohuen c̈hocmach yeyerpa'yena allohuen derechos ñeñt ̃ aquellcaret̃tetsa arr. Ñam̃a c̈hocma yeyc̈hach po'potantañ att̃och ñetpa'c̈ho'ña e'ñech cohuen am̃cha na'tpo' entuenet ñamet añ derechos. Allochñapa' att̃och ama't erracmañen arr patsro eñotueretcha' añ derechos ñam̃a po'ñoc̈h atet̃cha' cohuen yemorrentanna'tuerra. Ñeñt̃pa' att̃epa'ch perra arr yepatsño ama't ñam̃a ora errap̃aren po'potantañ anetso'mar arr patsro. Att̃epa'ch perra allohuen anetso'marnesha' ñeñt ̃orrtatene' Naciones Unidas ama't ñam̃a po'potantañ ñeñt̃ yenpuenet ñet. Allpon derechos ñeñt ̃yechyen att̃och e'ñech cohuen yeyc̈ha'yena arr patsro ñeñtpa' añec̈hno:
01-00	Cot̃ap̃ñats 1.
01-01	Allohueney ñeñtey arromñatey att̃o ye'ñalletyesa arr patsro e'ñe att̃ecma cohuen yesherb̃a'yen. Ñam̃a yechyen allpon derechos att̃och e'ñech cohueno'tsa'yeney arr patsro. Ñam̃a allohuen att̃ecma yechyen alloch yoct̃ape' chyen cohuen ñam̃a yeñotyen yeyoc̈hro ñeñt ̃e'ne pocte' enten acheñenesha' ñam̃a ñeñt ̃ama pocteye' enteneto. Yeñoteñ añ poctetsa e'ñe yemo'nasheñ yep̃annena ama't ora allohuen allpon acheñenesha' ñeñt ̃añe patsro'tsa'yeney.
02-00	Cot̃ap̃ñats 2.
