00-00	[missing]
00-01	[missing]
01-00	Статья 1
01-01	Бэйил бокэтчур омэн хилкич нян урумкэр балдаритно, теми ноҥардук эгдьэн ҥи‐да ачча. Бэйил бөкэтчур мэн долан акагчимур биннэтын.
02-00	Статья 2
02-01	Ирэк‐да бэй, ҥи‐да бими, эрэк. Декларацият гапча правалбу гадьин.
02-02	‐ Ҥунмэрдукуйи, торэндукуйи, аси‐да бидэн ньари‐да бидэн, эҥея‐да бидэн, ян‐да ачча бидэн, ҥидук‐да балдадуҥат.
02-03	‐ Ноҥан балдача төрэн хо эгдьэн‐да бидэн, хо көчукэн‐да бидэн, эникэн ҥидук‐да ҥэлникэн мээн мэргэнди, ҥиидэ, эникэн этур бэйдьи бидьин.
03-00	Статья 3
03-01	Өмэтэл бэйилбу ҥии‐да эсни оһэйры, бэйдьи оон тэгэттин тачин тэгэтчин.
04-00	Статья 4
04-01	Бэйилбу ҥи‐да эсни унир, нян хааратта.
05-00	Статья 5
05-01	Бэйилбу ҥи‐да эснэн дьавутта. Бэю бэй мэптипи эсни кээлэмэттэ. Бэю бэй ҥингичин эсни хойэтто.
06-00	Статья 6
06-01	Бэйилбу бокэтчур, ҥи‐да илэ‐да бидэн закон дысутчин.
07-00	Статья 7
07-01	Бэйил кубигыр, Законду өмэн хилкин, нян мээн доливур бинньивутэи биһи Закон бэлэчинди.
08-00	Статья 8
08-01	Бэйил Конституцият бөпчэ ныкылгимэн, ҥи‐гол һайрыкан тарак бэй судач, мэн правалби былыгимкэннэн.
09-00	Статья 9
09-01	Ҥии‐да, ҥиив‐дэ Ынидьиһэнкиндьи, һиньаһунли эсни нодар, нян балдача тѳрдэкуй и эсни илбэскнэ.
10-00	Статья 10
10-01	Суд, бэйэтики хээнвэлиг нээчэ биһикэн, ноҥан тарав, эми айутти угин судла, бокэтчур иһич, нэнмэчиннэн.
11-00	Статья 11
11-00	Һымкыличэ бэй, ноҥан кэньсливу ориван, бокэччэн, эливун бакрикатнан‐нюн, бэйдьи эливун кэнеличь нөкчэ гоникэн дьомкучуннан. ‐ тачикан ноҥартакун айич бидэн бэлэчэнди суд бакчин.
11-01	Ҥи‐да эсни Һымкымун, нян һилгичшоды, ноҥан мэргэндьи кэнеливу эчу ор гоникэн дьомкөттакан, һилгигинын тала опча Закондук эсни эгдьэн бис.
12-00	Статья 12
12-01	Ирэк‐да, омтэл бэй дюван, ҥи‐да эсни оһэйрэ, ноҥан дялву нян бэйдьи тэгэмэн ҥи‐да эсни һуҥдир, эсни дьааргатти, ҥэлукэтти.
13-00	Статья 13
13-00	Ирэк‐да бэй мэн төгэтти төрдук, илэ‐да хорридьи мэн дьюи илуридьи төгэчиннэн.
13-01	Өмэтэл бэй мэн төрдукуйи хонтэ төрлэ хуриннэн, нян тачин‐да амаски мучумнаан.
14-00	Статья 14
14-00	Өмэтэл бэй, ноҥман холото токутэн мэн бугдукуи, хонтэ бугла дириһимнэн.
14-01	ООН принсипальди ноҥан гэлэтгэкэтнэн, бэй бугтукий эснэн хоррэ.
15-00	Статья 15
15-00	Өмэтэл бэй ями‐да гражданствонкан биннэн.
15-01	Тараҥач ҥи‐да эснэн аталды.
16-00	Статья 16
16-00	Асинюн, ньари, ҥунмирдукий нян тэдьэтидукун эникэн дьакра мэн долин гаматсир.
16-01	Мэн доливур деридюр омэн мэргэлкэн бими гаматчир.
16-02	Государство тарак пимэру этуннэн.
17-00	Статья 17
17-00	Өмэтэл бэй тэгэлгэндунэн мэн энеелкэн биннэн.
17-01	Тараҥман ҥи‐да эснэн тиир.
18-00	Статья 18
18-01	Өмэтэл бэй мэн мэргэлкэн, тэдьэнэлкэн биннэн нян тарав хонтэ бэйилтэки тэлэҥдыкын.
19-00	Статья 19
