00-00	NZUO LYA MAPAPILO NYI KUSAKULA TCHA KUTESA MUKANDA UA MUTCHIFUTCHI TCHESWE YA KUSAKULA TCHA ATHU ESWE
00-01	Hakukonsiderala ngwo kunyinguika ya vumbi ya kusa ha usoko eswe nyi kusakula jhó jhimuwikha
00-02	Jakulinga ye fundamentu ya kulenguluka ya ululi ya zango mutchifutchi ;
00-03	Hakukonsiderala ngwo kanyinguikine , kupala tcha kusakula tcha athu, yatuala ku yuma yipe ize ya kuasunga mu mana jha atu nyi maliji jha tchifutchi chize atu eswe etche alingue, ahanjike ,atayze, hanga atchine mu lamba, ya isako ngue yuma yatamba kukaula athu eswe.
00-04	Hakukonsiderala ngwo tchatamba kufunga tche kusakula tcha athu ha imwe regime ya kusakula, hanga athu atchine kulinga ize azanguile,mu kutchina, ha kuhiluka ya yuma yipe nyi matamiso;
00-05	Hakukonsiderala ngwo tchatamba kukuasa kukolesa wue usepha hali ifuchi;
00-06	Hakukonsiderala ngwo, ha mukanda, wua athu jha ifutchi alikuata kanambe, nawa, ngwo ufulhelo wuo ha kusakula tcha athu, ha vumbi lia athu eswe, ha kulifa ya kusakula jha malunga nyi mapwo mba yaha yuma yakulinga ha kukuasa yuma inende heswe nyi kulinga yuma yipema ha muono hua mutchima tcha kulenguluka tchinene;
00-07	Hakukonsiderala ngwo mavungo akwo halithunjika alueze, kulikuasa nyi akuakululieka ifutchi ya linunga, lie vumbi lia mutchifutchi nyi zango lha kusakula tcha athu nyi kukola tcha kulenguluka;
00-08	Hakukonsiderala ngwo kupwa tchimuikha tcha kusakula nyi kulenguluka ye ya ulemo inene hanga ahane kuuaha ya lhitayza tchatcho:
00-09	Ye Asembeleia Yeswe Hakusa ye declaraçao ya mutchifutchi tcheswe ya kusakula tcha athu ngwe ipema uikha ha kuheta kuli athu eswe ku ifutchi yeswe, hangta athu eswe nyi jhe milimo,jipwe mu espiritu, alikolueze, ku ulongueso ua vumbi ya kusakula nyi kutuaka, kuluthue mu membo nyi kusuku, tche kunyinguika tcha kusa yuma kuswe nyi zango hali athu jha mue muihunda hakamuihi, tchize ngue yfutchi aysa hali akua ululi.
01-00	SHIMBI YA 1º
01-01	Athu eswe kakusemuka ngwe akwo, ku vumbi nyi hakusakula.Kali nyi mana,mba mahasa kulinga umwu hali mukwo nyi espiritu ya kuli kuasa.
02-00	SHIMBI YA 2º
